,lang,class,message,created_time,month,year,platform,username
621,filipino,n,hnd naman nakakamatay yang covid bakit kailangan pa ng vaccine,2021-04-14 03:32:57+00:00,april,2021.0,Facebook,
622,english,n,"corona virus disease 2019 (covid-19) pandemic has led to a rise in fear, anxiety, stress, and depression. after that a weaked body...immune system will falldown going to sicknesses and diseases. this is psychological warfare to destroy mankind.",2021-04-14 03:40:59+00:00,april,2021.0,Facebook,
623,filipino,n,sana po wala na po covid,2021-04-13 14:47:32+00:00,april,2021.0,Facebook,
624,filipino,n,pwede po ba mag bakuna buntis,2021-04-13 15:47:02+00:00,april,2021.0,Facebook,
625,english,n,tanggalin niyo n face shield tayo lng may face shield ibang bansa di n gumagamit lalo n s china wag naman kayo manglamang s kapwa ginagawa niyo negosyo face shield di rin naman epekto face shield. please tanggalin nio marami nang lalo nahihirapan ok lng sana mask n lng wag face shield. tayo n lng may faceshield...,2021-04-13 12:37:06+00:00,april,2021.0,Facebook,
626,english,n,without philhealth account is the best vaccine,2021-04-13 09:25:46+00:00,april,2021.0,Facebook,
627,english,n,i hope you all get convicted for crimes against humanity!,2021-04-13 20:25:55+00:00,april,2021.0,Facebook,
628,filipino,n,kayo nalang pavaccine tiwala na ako kay lord at sa inyong systema,2021-04-13 02:44:41+00:00,april,2021.0,Facebook,
629,filipino,n,sana mapanuod niyo ito kung paano natalo ng ibang bansa ang covid gaya ng taiwan at vietnam. sana magawa rin po ng pilipinas.,2021-04-12 09:20:39+00:00,april,2021.0,Facebook,
630,filipino,n,"treat as flu lang naman. kung lagnat biogesic kumain na mainit na sabaw, kapag nagtatae gatorade hilaw na saging. nilalamig punas ng nagminit na towel sa katwan. wag matakot sa covid gagaling ka at pray kay lord.",2021-04-12 10:03:28+00:00,april,2021.0,Facebook,
631,filipino,n,bistado na panluluko niyo mga doh marami na kau niloloko mga doctor maawa kayo dami na nag hihirap,2021-04-12 08:02:39+00:00,april,2021.0,Facebook,
632,filipino,n,"bakit po doh yan lang po trabaho nyo mga pagbibilang ng kaso at namatay at quarantine o health protocol na di effective nakakalusot parin ang virus. bakit di niyo po ipromote lahat ng paraan para mapuksa mismo ang virus sa katawan ng tao sa pamamagitan ng ibang uri ng immune booster at natural antiviral. di niyo po ikampanya ang lahat ng paraan paano malulunasan ang sipon, ubo at lagnat nang di bumaha ng pasyente sa ospital. hirap na hirap at depress na depress na tao sa ecq. di epektibo ang ayuda, di naman napupunta sa dapat puntahan.",2021-04-11 00:53:35+00:00,april,2021.0,Facebook,
633,taglish,n,kailan po ba ilalabas ng doh ang new guidelines sa pagbabakuna ng sinovac sa mga senior citizens? sobrang nakakapagalala kung talaga bang safe dito ang mga seniors sapagkat sinabi noon ng fda na hindi ito gagamitin sa mga seniors dahil sa kakulangan ng clinical trials para masabing tunay na ligtas itong gamitin sa mga seniors.,2021-04-11 00:55:31+00:00,april,2021.0,Facebook,
634,filipino,n,"nagpabakuna, nagkasakit ayaw tanggapin ng ospital",2021-04-10 09:37:21+00:00,april,2021.0,Facebook,
635,filipino,n,"tanong lang po, bakit hindi po kayo gumawa ng lists ng mga hospital na available para tumanggap ng covid-19 patients, napakadami pong nahihirapang maghanap ng hospital, hindi yung kung ano-anong posts yung pinopost ninyo sa social media, tulungan ninyo yung mga nangangailangan ng tulong.",2021-04-01 14:09:59+00:00,april,2021.0,Facebook,
636,english,n,"god our father, we come to you in our need to ask your protection against the 2019 n-corona virus, that has claimed lives and has affected many. we pray for your grace for the people tasked with studying the nature and cause of this virus and its disease and of stemming the tide of its transmission. guide the hands and minds of medical experts that they may minister to the sick with competence and compassion, and of those government and private agencies that must find cure and solution to this pandemic. we pray for those afflicted. may they be restored to health soon. grant us the grace to work for the good of all and to help those in need. grant this through our lord, jesus christ, your son, who lives and reigns with you, in the unity of the holy spirit, god, forever and ever. amen.",2020-04-30 08:01:56+00:00,april,2020.0,Facebook,
637,taglish,n,suggestion po sa doh! sana po lahat ng doctors n nurses and all frontliners ay serving our community ay mabakunahan muna. para matibay ang immune system nila! salamat po.,2020-04-30 03:17:43+00:00,april,2020.0,Facebook,
638,english,n,hope theres a living hope a sure curefor the covid 19 disease.,2020-04-29 03:03:22+00:00,april,2020.0,Facebook,
639,taglish,n,"na covid na utak ninyo alam ba ninyo ang pakikipag laban dalawa lang hahantongan, hospital at kamatayan lang. diba pwede iwasan lang at layoan si covid o kaya kalimutan nalang para wla na tayong kalaban.we have to move on let the medical personnel do their job and we also do our job para tunay na makabangon ang ating bayan at huwag tayo hanggang salita lang.",2020-04-28 13:47:46+00:00,april,2020.0,Facebook,
640,english,n,"our goal, zero covid-19 infected cases",2020-04-28 02:35:27+00:00,april,2020.0,Facebook,
641,english,n,"""viruses are now deformed in the laboratories where they are created making them no reaction to human medicine. misuse science has come to penetrate the pharmaceutical industry so that it dares to create vaccines contaminated with viruses in order to cause death or disease in human beings. """,2020-04-26 13:01:24+00:00,april,2020.0,Facebook,
642,filipino,n,kung kalusugan ay kayamanan at mahalaga aprubahan at ipagamit nyo ng fabunan antiviral injection para sa mga covid patients.,2020-04-26 13:26:52+00:00,april,2020.0,Facebook,
643,english,n,"*containment & isolation* the philippines must consider to contain all pums and puis and isolalate them on a safe place. if we could only do the mass testing in all areas of the country and contain/isolate all possible persons with covid 19 then maybe we can bring the number of cases to lower and not the other way around and this can prevent the spread of virus. contain and isolate those who are infected including those suspected to have, we must do this steps right now and not waste our time for this virus to spread up until we can't contain it. god bless the philippines & heal our land to be covid free country again, may this voice be heard. 🙏🙏🙏 #beatcovid19",2020-04-26 06:58:47+00:00,april,2020.0,Facebook,
644,english,n,pray pray pray and no essential vaccine jesus is a miracle healer of all diseases esp in deadly disease remember even leprosy in the bible.,2020-04-26 07:37:34+00:00,april,2020.0,Facebook,
645,taglish,n,doh ano yong kay dr. fabunan yong vaccine pa investigate ho ninyo para makatulong sa mga pasyente ng convid 19,2020-04-24 07:07:14+00:00,april,2020.0,Facebook,
646,english,n,with the help of god almighty we are free from covid 19 maingat po kami,2020-04-23 10:55:11+00:00,april,2020.0,Facebook,
647,english,n,may covid ako,2020-04-23 03:03:00+00:00,april,2020.0,Facebook,
648,filipino,n,extend pa po ba ang lockdown sa mga wala kaso ng covid19 po?,2020-04-23 03:03:35+00:00,april,2020.0,Facebook,
649,filipino,n,"ano pong paraan para maiwas ang ""second wave"" ng covid-19 sa ating bansa?",2020-04-23 03:04:19+00:00,april,2020.0,Facebook,
650,taglish,n,how can you beat the covid if you hide the truth to us na malala na sitwasyon dito sa pinas😠😠😠,2020-04-23 03:04:43+00:00,april,2020.0,Facebook,
651,english,n,hoping the best to our frontliners and govt officials who giving their best to flatten the curve. stay safe people🇵🇭,2020-04-22 09:03:32+00:00,april,2020.0,Facebook,
652,filipino,n,"ma save nga nyo iba yong iba patsy din sa gutom. tulad dto brgy.181 matahimik st.pangarap callocan north mula march 15 hanggang nfayo 7 kilo at 6 na sardinas lang binigay pano kami mabuhay nyan! mamatay lang din kami sa gutom alisin na yang ecq na yan para makapagtrabaho na, bwesit!",2020-04-22 02:40:45+00:00,april,2020.0,Facebook,
653,english,n,"personally, for our country to attain the we heal as one objective is for the govt to focus on the mass testing of the majority of the filipinos especially those living in the urban areas to determine who are infected or not for us to have a direction to fight covid19",2020-04-21 03:12:15+00:00,april,2020.0,Facebook,
654,english,n,thank you so much department of health philippine to fight covid 19 in our countey lord jesus christ helping in your department ang will make away dont worry be happy god love you so much god bless,2020-04-20 05:11:57+00:00,april,2020.0,Facebook,
655,filipino,n,"paano po ba ako makakakuha nang beniposyo niyo poh isa po akong katulog pero pag dating nang covid, pina hinto na po muna ako no work no pay po",2020-04-19 08:14:14+00:00,april,2020.0,Facebook,
656,taglish,n,"dahon ng papaya gamot sa covid19, dengue, typhoid fever, malaria, asthma, body pain",2020-04-19 01:19:29+00:00,april,2020.0,Facebook,
657,filipino,n,sana kami din masali yung barangay namin kasi subrang hirap wala ka kaming pag kain.,2020-04-19 01:28:21+00:00,april,2020.0,Facebook,
658,filipino,n,"alam niyo ang pinakamabisang gamot sa covid19, ay manatili sa loob ng bahay,umiwas sa mga taon nakakasalubong self distances iwas muna sa tsismis tsaka na pag wala na virus",2020-04-19 01:31:11+00:00,april,2020.0,Facebook,
659,filipino,n,"sana sumunod lang din sa batas ang mga tao, para matapos na po ito, ang hirap po talaga pag walang hanapbuhay hirap umaasa sa mga bingay kay sa sarili mong hirap hindi kasi lahat ng brgy. nagbibigay katulad d2 sa amin pinipli lng , kaya ang hirap umaasa, sana matap0s na po ito sumunod nalang kayo sa batas para hindi tayo magutom lalo. god bless all. god protect you always.",2020-04-19 01:43:42+00:00,april,2020.0,Facebook,
660,taglish,n,karamihan naman po ng mga tao ay may mobile phones. bakit hindi po natin gayahin ang ginawa ng singapore at gagawin pa lang ng australia; ang covid mobile apps tracing. via bluetooth madedetect po niya kung infected na ang isang tao kapag tumabi sya sa covid19 infected within 1.5 meter range. then may mga authority na tatawag sa iyo at wawarningan ka na ikaw ay infected at kailangan mong magpatest. maganda yan para aware ang mga tao at hindi ka rin nangangapa. pwede niyo po bang pagaralan yang technology na yan?,2020-04-18 12:40:47+00:00,april,2020.0,Facebook,
661,filipino,n,saan po pwede magpa covid test?,2020-04-18 11:39:44+00:00,april,2020.0,Facebook,
662,english,n,but where can you buy masks other than make them yourself. especially in the provinces like palawan?,2020-04-18 10:45:15+00:00,april,2020.0,Facebook,
663,english,n,is it possible to breakdown the covid positive cases per province.,2020-04-18 11:41:21+00:00,april,2020.0,Facebook,
664,taglish,n,"#doh pwede po ba paki enforce din yub eo26, totalban on smoking, considering covid is a respiratory disease, marami pa rin naninigarilyo, even yun nasa checkpoint, check nyo ang dami nakakakalat cigarette butts#eo26 #bayanmoipatrolmo #covid19",2020-04-18 11:50:02+00:00,april,2020.0,Facebook,
665,english,n,"after garbage, what happens? the basurero picks up the virus barehands and they don't get infected? hahahaha",2020-04-18 12:04:00+00:00,april,2020.0,Facebook,
666,filipino,n,"vaccine lang nga kailangan, walang iba",2020-04-17 13:00:49+00:00,april,2020.0,Facebook,
667,filipino,n,thank you doh sa tulong niyo po sa pinagdadaanan ng bansa natin. hindi naman po tayo perfect eh. lahat po tayo gusto na nating matapos ang covid-19 pandemic. sana po wag tayong mawalan ng pag-asa na masugpo natin ang virus na to. maraming salamat doh! 😊,2020-04-17 13:14:28+00:00,april,2020.0,Facebook,
668,taglish,n,virus covid19 lockdown april 30 open ok lockdown mailna quezon city po okay may 4 po 😄😄😅,2020-04-17 13:31:45+00:00,april,2020.0,Facebook,
669,filipino,n,gusto kolang po ma say yung gusto kopong sabihin sa ngyayare sa bansa naten para sakin po !bilang kabataan para po mawala ng tuluyan ang covid nato ipasara po natin lahat ng bilihan at bilhin napo ang mga kaylangang bilhin para po mga sundalo at pulis nalang po ang nasa labas at gusto kopo sana na matapos napo ang covid nato at may isa po akong katanungan ? legit puba ung kumakalat na balitang may gamot napo sa covid?,2020-04-17 13:40:10+00:00,april,2020.0,Facebook,
670,english,n,do you guys have the updated source about covid 19 cases in asean?,2020-04-17 11:45:39+00:00,april,2020.0,Facebook,
671,filipino,n,"yun po bang ""remaining no. of tests"" dun po sa ""testing capacity"" portion ng covid-19 tracker is the no. of puis na dapat pang kunan ng specimen tests as of april 15, 2020? eto po ba yung backlog ng doh as far as testing is concern? kindly respond po. thanks, and god bless.",2020-04-17 17:56:07+00:00,april,2020.0,Facebook,
672,filipino,n,sana mawala nato.ang covid 19 para makapg trabaho na ang mga tao,2020-04-17 05:08:07+00:00,april,2020.0,Facebook,
673,filipino,n,mag pray tayong lahat para mawala na yan ang covid 19,2020-04-17 05:14:56+00:00,april,2020.0,Facebook,
674,filipino,n,siguro naman maisip nila kung gaano kahalaga ng mag doctors and nurse's. kamahal ng tuition fees mag aral ng medicine.. ano ngayun e di nganga magkaubusan sa covid,2020-04-16 07:02:51+00:00,april,2020.0,Facebook,
675,taglish,n,bakit kaya hindi niyo iintertain ang fabunan ni doc. willie fabunan hindi niya ako supporter pero sana naman mabigyan natin ng pansin yung nag ooffer satin kababayan din natin yan at gusto makatulong sana po ma interview niyo din sila hindi yung puro pag taas nalang yung pinapakita niyo need naman natin ng good news pleasess salamat po sana bigyan ng pansin ang fabunan pwede namang pag aralan yung ganung lunas e wag na natin antayin yung galing sa ibang bansa salamat sana mabasa niyo ito,2020-04-16 07:25:04+00:00,april,2020.0,Facebook,
676,filipino,n,"wala lockdown pati mga taxi at jeepneys, mga health workers lang pwede sa mga busses na offered ng gobyerno",2020-04-16 07:28:18+00:00,april,2020.0,Facebook,
677,filipino,n,"dati bago tuluyan ipag bawal ang paputok, before mag new year, lage pinapakita sa tv, sponsored by doh ung situation ng mga biktima ng paputok para matakot ang tao at hindi na subukan. sana ganun din gawin ngayon, ipakita ang situation sa ospital at ng taong infected, para makita ng tao.",2020-04-16 05:32:25+00:00,april,2020.0,Facebook,
